"Season","FirstName","LastName","Position","Origin","Destination","TransferDate","Rating","Stars","Eligibility"
"2022","Odieu","Hilaire","WR","Alabama A&M","Bowling Green","2021-11-28T18:03:00.000Z","","","Immediate"
"2022","Jett","Elad","S","Ohio","","2021-11-05T19:22:00.000Z","0.8","3","Immediate"
"2022","Keelan","Cox","DL","Alabama","","2022-01-28T22:54:00.000Z","","","Immediate"
"2022","Devin","Bush","CB","Arkansas","Grambling","2022-01-04T16:11:00.000Z","","4","Immediate"
"2022","Jarius","Reimonenq","CB","Arkansas State","James Madison","2021-12-02T21:12:00.000Z","","3","Immediate"
"2022","Sam","Carrell","DL","Washington State","Texas Tech","2022-04-18T13:28:00.000Z","","3","Immediate"
"2022","Malik","Hausman","CB","Arizona","","2021-12-15T23:02:00.000Z","0.8","3","Immediate"
"2022","Miles","Frazier","OT","Florida International","LSU","2021-12-16T15:31:00.000Z","0.9","4","Immediate"
"2022","Joseph","White","S","Virginia","","2021-12-05T15:56:00.000Z","0.84","3","Immediate"
"2022","D.K.","Bonhomme","EDGE","Indiana","South Alabama","2021-11-23T23:12:00.000Z","0.81","3","Immediate"
"2022","Cam","Bright","LB","Pittsburgh","Washington","2022-01-24T17:05:00.000Z","0.89","3","Immediate"
"2022","Parker","Hanna","OT","West Texas A&M","Indiana","2022-03-31T14:11:00.000Z","","","Immediate"
"2022","Raashaan","Wilkins","DL","Vanderbilt","Illinois","2022-02-03T16:08:00.000Z","0.85","3","Immediate"
"2022","C'Bo","Flemister","RB","Notre Dame","Pittsburgh","2022-04-29T14:41:00.000Z","","3","Immediate"
"2022","Jake","Bobo","WR","Duke","UCLA","2021-11-29T20:51:00.000Z","0.89","3","Immediate"
"2022","Martin","Laham","WR","UMass","Lehigh","2021-12-01T19:41:00.000Z","","","Immediate"
"2022","Max","Banes","OT","Houston","Akron","2021-12-08T16:08:00.000Z","","3","Immediate"
"2022","Wayne","Jones","LB","Kansas State","Charlotte","2021-11-29T22:10:00.000Z","0.82","3","Immediate"
"2022","James","Robinson","IOL","Tennessee","South Alabama","2022-04-22T20:35:00.000Z","0.81","3","Immediate"
"2022","Aaron","Odom","EDGE","Mississippi State","Southern Mississippi","2022-01-04T15:29:00.000Z","0.84","3","Immediate"
"2022","Nicktroy","Fortune","CB","West Virginia","UT San Antonio","2022-04-10T17:34:00.000Z","0.88","3","Immediate"
"2022","Marvin","Martin","S","Kansas State","South Alabama","2022-04-29T22:06:00.000Z","0.84","3","Immediate"
"2022","Kelvin","Johnson","ILB","South Alabama","","2021-10-19T02:32:00.000Z","","3","Immediate"
"2022","Elijah","Blades","CB","Florida","Buffalo","2021-10-11T18:04:00.000Z","0.81","3","Immediate"
"2022","Isaiah","Connelly","RB","Coastal Carolina","","2022-01-27T20:47:00.000Z","","3","Immediate"
"2022","Joe","Foucha","S","Arkansas","LSU","2022-01-11T17:50:00.000Z","0.9","4","Immediate"
"2022","Michael","Penix Jr.","QB","Indiana","Washington","2021-12-06T01:15:00.000Z","0.87","3","Immediate"
"2022","Carson","Williams","TE","Buffalo","","2022-04-18T17:02:00.000Z","","3","Immediate"
"2022","Alexander","Duke","EDGE","Houston","","2022-01-25T15:06:00.000Z","","3","Immediate"
"2022","Brian","Casteel","WR","Arizona","Nevada","2022-01-13T21:44:00.000Z","","3","Immediate"
"2022","RJ","Rosales","QB","Army","","2021-12-14T14:46:00.000Z","","2","Immediate"
"2022","Johnny","Hodges","LB","Navy","TCU","2021-11-29T16:27:00.000Z","0.86","3","Immediate"
"2022","Charlie","Bostic III","CB","San José State","","2022-03-11T06:00:00.000Z","","2","Immediate"
"2022","Jaxon","Player","DL","Tulsa","Baylor","2021-12-31T16:29:00.000Z","0.91","4","Immediate"
"2022","Erin","Collins","RB","Northern Illinois","","2021-11-30T17:34:00.000Z","0.81","3","Immediate"
"2022","Jason","Mercier","EDGE","Florida International","Jackson State","2021-11-24T20:09:00.000Z","0.82","3","Immediate"
"2022","Miles","Dickens","EDGE","Georgia State","Northwestern State","2021-11-08T19:44:00.000Z","0.79","2","Immediate"
"2022","Connor","Helsius","LB","UTEP","","2021-12-08T20:54:00.000Z","","2","Immediate"
"2022","Kemore","Gamble","TE","Florida","UCF","2022-01-13T00:36:00.000Z","0.89","3","Immediate"
"2022","Prudy","Calderon","S","Rice","","2021-12-02T14:59:00.000Z","0.8","3","Immediate"
"2022","Gavin","Hall","QB","Toledo","","2022-01-06T04:01:00.000Z","","3","Immediate"
"2022","Alex","Navarro-Silva","DL","Arizona","","2022-01-14T20:00:00.000Z","","3","Immediate"
"2022","Michel","Dukes","RB","Clemson","South Florida","2021-10-19T22:37:00.000Z","0.81","3","Immediate"
"2022","Trey","Palmer","WR","LSU","Nebraska","2021-12-16T18:33:00.000Z","0.89","3","Immediate"
"2022","Jaquon","Griffin","DL","Georgia Tech","","2021-12-09T19:34:00.000Z","","3","Immediate"
"2022","Keith","Harris","CB","Utah State","","2022-04-25T18:01:00.000Z","","2","Immediate"
"2022","Mekhi","Miller","CB","Miami (OH)","New Mexico State","2021-12-29T17:24:00.000Z","0.84","3","Immediate"
"2022","Kaegun","Williams","RB","San Diego State","","2021-12-24T20:54:00.000Z","0.83","3","Immediate"
"2022","Kevin","Toth Jr.","OT","Rutgers","Kent State","2022-02-02T22:24:00.000Z","0.82","3","Immediate"
"2022","Tyrone","Taleni","DL","Kansas State","USC","2022-01-06T22:45:00.000Z","0.86","3","Immediate"
"2022","Taylor","Behl","LB","Louisiana Monroe","","2021-11-30T14:17:00.000Z","0.8","3","Immediate"
"2022","Nick","Roberts","S","Louisiana Monroe","SMU","2022-01-05T20:57:00.000Z","0.85","3","Immediate"
"2022","Joseph","Bissinger","OT","Virginia","SMU","2021-12-03T20:53:00.000Z","0.88","3","Immediate"
"2022","Alan","Ali","IOL","SMU","TCU","2022-01-05T20:53:00.000Z","0.91","4","Immediate"
"2022","Jacob","Isaia","IOL","Michigan State","Fresno State","2022-01-24T21:45:00.000Z","0.84","3","Immediate"
"2022","Cammon","Cooper","QB","Washington State","Hawai'i","2021-11-30T05:10:00.000Z","0.8","3","Immediate"
"2022","Al'vonte","Woodard","WR","Texas","Sam Houston State","2021-11-30T23:19:00.000Z","","4","Immediate"
"2022","Cauren","Lynch","RB","Toledo","","2021-12-09T18:01:00.000Z","","3","Immediate"
"2022","Koy","Moore","WR","LSU","Auburn","2021-10-19T20:19:00.000Z","0.87","3","Immediate"
"2022","Charlie","Brewer","QB","Utah","Liberty","2021-10-14T18:37:00.000Z","0.82","3","Immediate"
"2022","Caleb","Johnson","EDGE","Auburn","","2021-11-30T15:03:00.000Z","0.83","3","Immediate"
"2022","Gary","Smith","DL","Duke","UCLA","2021-12-02T15:13:00.000Z","0.88","3","Immediate"
"2022","Carter","Boatwright","TE","Florida State","Florida Atlantic","2021-12-12T23:42:00.000Z","0.81","3","Immediate"
"2022","Chris","King","EDGE","Buffalo","","2021-12-20T16:57:00.000Z","","3","Immediate"
"2022","Dashaun","Jerkins","S","Vanderbilt","Ole Miss","2022-01-19T01:02:00.000Z","","3","Immediate"
"2022","EJ","Ane","EDGE","San José State","Portland State","2021-12-12T17:45:00.000Z","","3","Immediate"
"2022","Nicholas","Nakwaasah","S","Central Arkansas","North Texas","2021-11-29T13:59:00.000Z","0.82","3","Immediate"
"2022","Seth","Hayes","WR","Arkansas State","","2021-10-07T16:09:00.000Z","","3","Immediate"
"2022","Adam","Stack","K","Hawai'i","","2021-12-08T23:08:00.000Z","","3","Immediate"
"2022","Marquez","Ezzard","WR","Georgia Tech","","2021-10-14T12:18:00.000Z","","4","TBD"
"2022","Trevor","Bycznski","PRO","Buffalo","Ashland","2022-01-06T20:53:00.000Z","","3","Immediate"
"2022","Zach","Williams","WR","Arizona","","2022-01-13T23:42:00.000Z","0.82","3","Immediate"
"2022","Dre","Butler","DL","Auburn","Liberty","2022-01-03T16:11:00.000Z","0.87","3","Immediate"
"2022","Dylan","Mayginnes","IOL","Washington State","Montana","2021-11-04T23:29:00.000Z","0.8","3","Immediate"
"2022","Wyatt","Walton","IOL","Ohio","","2022-01-18T15:10:00.000Z","","3","Immediate"
"2022","Chase","Atkinson","CB","Syracuse","","2021-12-14T17:25:00.000Z","","3","Immediate"
"2022","Jamin","Graham","LB","Nebraska","","2021-08-25T02:28:00.000Z","0.79","2","Immediate"
"2022","Laiatu","Latu","EDGE","Washington","UCLA","2021-11-29T21:54:00.000Z","0.87","3","Immediate"
"2022","Trey","Benson","RB","Oregon","Florida State","2022-01-13T14:59:00.000Z","0.92","4","Immediate"
"2022","Khalid","Martin","S","NC State","","2021-12-30T20:54:00.000Z","","3","Immediate"
"2022","Xavier","Hinkle","CB","New Mexico State","","2021-09-20T16:52:00.000Z","","3","Immediate"
"2022","Aaron","Boumerhi","K","Boston College","","2021-11-30T19:59:00.000Z","","","Immediate"
"2022","Jermaine","Hamilton-Jordan","S","Arkansas","","2021-12-15T15:32:00.000Z","","3","Immediate"
"2022","Lawrence","Keys III","WR","Notre Dame","Tulane","2021-10-07T19:36:00.000Z","0.81","3","Immediate"
"2022","Dave","Monnot III","OT","Purdue","","2022-01-01T01:18:00.000Z","","3","Immediate"
"2022","Dreyden","Norwood","CB","Texas A&M","Missouri","2021-12-13T14:29:00.000Z","0.87","3","Immediate"
"2022","Jimmy","Fritzsche","IOL","Nebraska","","2021-08-18T17:14:00.000Z","","3","TBD"
"2022","Thomas","Joe-Kamara","LB","Temple","Monmouth","2021-09-22T19:42:00.000Z","","3","Immediate"
"2022","Geordon","Porter","WR","Arizona State","New Mexico","2021-11-08T19:21:00.000Z","0.81","3","Immediate"
"2022","Jake","Marion","K","Georgia State","Elon","2021-10-15T16:11:00.000Z","","2","Immediate"
"2022","James","Faminu","OT","Houston","Temple","2022-01-12T22:03:00.000Z","0.79","2","Immediate"
"2022","Tim","Horn","K","Washington","Rice","2021-10-07T20:23:00.000Z","0.82","3","Immediate"
"2022","RaJae","Johnson","WR","UAB","Troy","2021-12-06T20:11:00.000Z","0.84","3","Immediate"
"2022","Tylus","Hancock","CB","Florida State","","2021-12-20T15:45:00.000Z","","","Immediate"
"2022","Champ","Flemings","WR","Oregon State","Arkansas State","2022-01-26T20:09:00.000Z","0.83","3","Immediate"
"2022","William","Racely","IOL","Eastern Michigan","","2022-01-12T18:15:00.000Z","","3","Immediate"
"2022","David","Watson","OT","Arizona","","2021-12-15T16:57:00.000Z","","3","Immediate"
"2022","Grady","Robison","QB","Western Kentucky","","2021-11-10T00:12:00.000Z","0.79","2","Immediate"
"2022","Isaiah","Norman","S","Austin Peay","Marshall","2021-12-16T01:59:00.000Z","","2","Immediate"
"2022","Jaren","Banks","LB","Rice","","2021-12-01T14:38:00.000Z","","2","Immediate"
"2022","Joey","Hobert","WR","Washington State","Utah Tech","2022-05-01T19:53:00.000Z","0.84","3","Immediate"
"2022","Miles","Fallin","QB","Kansas","","2021-12-16T06:34:00.000Z","","","Immediate"
"2022","Ashaad","Clayton","RB","Colorado","Tulane","2021-11-15T18:35:00.000Z","0.85","3","Immediate"
"2022","Enock","Makonzo","S","Coastal Carolina","Professional","2022-01-03T20:06:00.000Z","0.89","3","Immediate"
"2022","Todd","Sibley","RB","Pittsburgh","Albany","2021-12-31T16:31:00.000Z","0.87","3","Immediate"
"2022","Giovanni","Iovino","LB","Washington State","","2021-12-16T20:02:00.000Z","","","Immediate"
"2022","Michael","Shanahan","OT","UT Martin","Texas Tech","2021-12-06T17:24:00.000Z","0.87","3","Immediate"
"2022","Cameron","Wiley","RB","Minnesota","Akron","2021-10-18T13:43:00.000Z","0.79","2","Immediate"
"2022","KD","McDaniel","LB","Kentucky","UCF","2021-12-07T23:25:00.000Z","","3","Immediate"
"2022","Taishan","Holmes","DL","UMass","Northwestern","2021-12-16T16:08:00.000Z","0.82","3","Immediate"
"2022","Jared","Sackett","K","South Florida","UT San Antonio","2021-11-29T14:32:00.000Z","0.81","3","Immediate"
"2022","Bru","McCoy","WR","USC","Tennessee","2022-01-14T00:45:00.000Z","0.9","4","Immediate"
"2022","Austin","Henderson","TE","Minnesota","Liberty","2021-11-30T17:37:00.000Z","0.81","3","Immediate"
"2022","Tillman","Weaver","DL","Ohio","","2021-11-30T14:15:00.000Z","","3","Immediate"
"2022","Cade","Cadam","WR","Arizona State","","2021-12-13T20:54:00.000Z","","3","Immediate"
"2022","Dillon","Thomas","CB","Northern Illinois","","2021-12-19T01:54:00.000Z","","2","Immediate"
"2022","Miles","Banks","WR","UTEP","","2021-12-20T16:09:00.000Z","","2","Immediate"
"2022","Darryl","Jones","WR","Maryland","NC State","2022-01-02T21:27:00.000Z","0.87","3","Immediate"
"2022","AJ","Snow","QB","Air Force","","2022-01-10T20:59:00.000Z","","2","Immediate"
"2022","Kane","Patterson","LB","Clemson","Vanderbilt","2021-11-29T15:37:00.000Z","0.85","3","Immediate"
"2022","Cross","Patton","RB","Oregon","Nevada","2022-01-11T19:42:00.000Z","","","Immediate"
"2022","Corbet","Mims","DL","Arkansas State","Memphis","2021-11-29T21:46:00.000Z","0.82","3","Immediate"
"2022","Gabe","Brown","IOL","Bowling Green","Grand Valley State","2021-11-29T22:14:00.000Z","0.8","3","Immediate"
"2022","Kyle","Vantrease","QB","Buffalo","Georgia Southern","2021-12-31T16:31:00.000Z","","3","Immediate"
"2022","Josiah","Miamen","TE","Iowa","Florida International","2021-11-11T16:27:00.000Z","","3","Immediate"
"2022","Jamal","Camp","IOL","Georgia Tech","The Citadel","2021-11-30T19:43:00.000Z","0.81","3","Immediate"
"2022","Mark","Redman","TE","Washington","San Diego State","2021-12-13T17:36:00.000Z","0.84","3","Immediate"
"2022","Lamar","Mullins","S","Georgia State","Florida A&M","2021-08-16T18:54:00.000Z","0.79","2","Immediate"
"2022","Joey","Gatewood","QB","Kentucky","UCF","2021-08-16T14:29:00.000Z","","4","Immediate"
"2022","Tyrone","Truesdell","DL","Auburn","Florida","2021-08-11T13:57:00.000Z","","3","Immediate"
"2022","Jafar","Armstrong","WR","Illinois","Western Illinois","2021-12-01T23:11:00.000Z","","3","Immediate"
"2022","Peyton","Powell","S","Rutgers","Cisco College","2021-08-24T21:18:00.000Z","0.82","3","Immediate"
"2022","Jacob","Gardner","OT","Nevada","Colorado State","2021-12-10T21:02:00.000Z","0.84","3","Immediate"
"2022","Ishmael","Sopsher","DL","USC","Southwest Mississippi C.C.","2022-01-19T01:41:00.000Z","0.81","3","SittingOne"
"2022","Antwane","Wells","WR","James Madison","South Carolina","2022-01-05T15:23:00.000Z","0.9","4","Immediate"
"2022","Jordan","Watkins","WR","Louisville","Ole Miss","2021-11-30T22:25:00.000Z","0.89","3","Immediate"
"2022","Jacob","Rodriguez","QB","Virginia","Texas Tech","2021-12-03T20:54:00.000Z","0.85","3","Immediate"
"2022","Latrell","Fordham","WR","Eastern Michigan","","2021-12-02T14:35:00.000Z","0.82","3","Immediate"
"2022","Jadon","Haselwood","WR","Oklahoma","Arkansas","2021-12-01T10:58:00.000Z","0.92","4","Immediate"
"2022","Sterling","Galban","WR","Texas Tech","Jacksonville State","2021-12-31T21:05:00.000Z","","3","Immediate"
"2022","Dezmon","Jackson","RB","Oklahoma State","Sam Houston State","2021-12-22T01:35:00.000Z","0.87","3","Immediate"
"2022","Isaiah","Gibson","DL","Kentucky","Marshall","2021-12-09T22:56:00.000Z","0.85","3","Immediate"
"2022","RJ","Orebo","DL","Texas A&M","Southern Illinois","2022-01-25T17:33:00.000Z","0.8","3","Immediate"
"2022","Alex","Harper","LS","North Carolina Central","East Carolina","2022-01-02T00:29:00.000Z","0.73","2","Immediate"
"2022","Evan","Deckers","LS","UMass","Duke","2021-12-02T10:16:00.000Z","0.84","3","Immediate"
"2022","Dan","Villari","QB","Michigan","Syracuse","2022-01-06T15:05:00.000Z","0.84","3","Immediate"
"2022","Joe","Ervin","RB","Kansas State","Middle Tennessee","2021-11-28T17:00:00.000Z","0.84","3","Immediate"
"2022","JaQwondis","Burns","LB","Minnesota","SMU","2022-01-05T21:05:00.000Z","0.86","3","Immediate"
"2022","Michael","Scott","OLB","Akron","South Dakota","2021-11-27T18:20:00.000Z","0.87","3","Immediate"
"2022","Emmanuel","Logan-Greene","WR","New Mexico","","2021-11-29T16:45:00.000Z","","2","Immediate"
"2022","Nolan","Johnson","CB","East Carolina","Miami (OH)","2021-12-27T21:25:00.000Z","","3","Immediate"
"2022","Tanner","McCalister","CB","Oklahoma State","Ohio State","2021-12-22T23:35:00.000Z","0.94","4","Immediate"
"2022","Michael","Pleas","S","Southern Mississippi","Jackson State","2021-11-29T20:41:00.000Z","0.81","3","Immediate"
"2022","Joseph","Boletepeli","DL","Maryland","","2022-05-16T13:21:00.000Z","","3","Immediate"
"2022","Zach","Perkins","OT","Maryland","South Florida","2021-11-30T20:15:00.000Z","0.81","3","Immediate"
"2022","Dimitri","Moore","LB","Missouri State","Texas Tech","2021-11-25T01:30:00.000Z","0.81","3","TBD"
"2022","Collin","James","IOL","Abilene Christian","New Mexico","2021-12-16T01:14:00.000Z","","","Immediate"
"2022","M.J.","Frazier","TE","North Carolina A&T","Valdosta State","2021-11-27T17:30:00.000Z","","","Immediate"
"2022","Anthony","Ward","LB","Washington","","2021-12-17T18:21:00.000Z","","","Immediate"
"2022","Chase","Locke","WR","USC","","2021-12-07T13:17:00.000Z","","","Immediate"
"2022","Miles","Adams","EDGE","Rice","","2021-11-30T23:07:00.000Z","0.75","2","Immediate"
"2022","William","Green","DL","Liberty","Nevada","2021-12-20T14:50:00.000Z","","3","Immediate"
"2022","Ar'Quel","Smith","LB","Iowa State","","2021-11-30T15:23:00.000Z","","3","Immediate"
"2022","Charlie","Gray","LB","Marshall","Marshall","2021-12-20T17:04:00.000Z","","3","Immediate"
"2022","Bentley","Hanshaw","TE","BYU","Liberty","2021-12-06T20:54:00.000Z","0.79","2","Immediate"
"2022","Fredrick","Smith","CB","Southern Mississippi","","2021-11-01T20:55:00.000Z","0.78","2","Immediate"
"2022","Jaillen","Howze","LB","Buffalo","","2021-11-30T21:00:00.000Z","0.8","3","Immediate"
"2022","Alec","Pell","LB","Colorado","Northern Colorado","2021-12-13T22:50:00.000Z","","3","Immediate"
"2022","Wyatt","Blake","OT","Northwestern","","2021-11-29T21:41:00.000Z","0.8","3","Immediate"
"2022","Jamar","Richardson","WR","Ole Miss","South Alabama","2021-12-08T19:43:00.000Z","0.83","3","Immediate"
"2022","Traveon","Freshwater","EDGE","East Carolina","Elizabeth City State","2021-12-26T16:01:00.000Z","","3","Immediate"
"2022","Isiah","Cox","WR","Ohio","Alabama A&M","2021-12-14T22:19:00.000Z","0.8","3","Immediate"
"2022","Alonso","Person","LB","Kansas","","2021-12-16T18:06:00.000Z","","3","Immediate"
"2022","Riley","Keller","QB","Bowling Green","Tiffin University","2021-11-26T23:46:00.000Z","0.8","3","Immediate"
"2022","Jesson","Walker","CB","Florida International","","2021-12-16T15:12:00.000Z","","2","Immediate"
"2022","Gurvan","Hall","S","Miami","Utah State","2021-11-09T20:26:00.000Z","0.86","3","Immediate"
"2022","Eugene","Asante","LB","North Carolina","Auburn","2021-12-02T14:04:00.000Z","0.88","3","Immediate"
"2022","Terrence","Lewis","LB","Maryland","UCF","2021-11-29T21:30:00.000Z","0.89","3","Immediate"
"2022","Myles","Brooks","CB","Stephen F. Austin","Louisiana Tech","2022-01-07T02:42:00.000Z","","3","Immediate"
"2022","Tre'Jon","Lewis","EDGE","Texas Tech","","2021-12-31T21:14:00.000Z","","2","Immediate"
"2022","Xavier","Williams","WR","Alabama","Utah State","2021-11-12T20:06:00.000Z","0.82","3","Immediate"
"2022","Adonicas","Sanders","WR","Georgia Tech","Temple","2022-01-11T19:08:00.000Z","0.86","3","Immediate"
"2022","Trimarcus","Cheeks","ATH","Samford","Houston","2021-12-13T23:38:00.000Z","","","Immediate"
"2022","Jagger","LaRoe","QB","Ohio State","","2021-12-05T20:54:00.000Z","","","Immediate"
"2022","Deajaun","McDougle","WR","Maryland","Tulane","2021-12-15T14:37:00.000Z","","3","Immediate"
"2022","Danny","Joiner","TE","Army","","2021-11-30T14:51:00.000Z","0.79","2","Immediate"
"2022","Kyle","Cass","CB","Mississippi State","","2022-01-12T16:53:00.000Z","","3","Immediate"
"2022","Bryce","Austin","DL","Purdue","Western Michigan","2022-02-02T20:32:00.000Z","","3","Immediate"
"2022","Shakel","Brown","DL","Troy","Troy","2021-09-07T22:25:00.000Z","","2","Immediate"
"2022","Christopher","Oliver","IOL","Bowling Green","","2021-11-16T14:09:00.000Z","0.79","2","Immediate"
"2022","Halid","Djibril","S","Washington State","","2021-11-22T16:54:00.000Z","0.83","3","Immediate"
"2022","JD","Head","QB","Louisiana Tech","North Texas","2021-12-03T21:14:00.000Z","0.83","3","Immediate"
"2022","Dalton","Tomlison","IOL","UMass","Western Carolina","2021-12-01T21:21:00.000Z","","3","Immediate"
"2022","Beau","Taylor","IOL","UCLA","Ball State","2021-12-06T23:24:00.000Z","","3","Immediate"
"2022","Ben","Bohnenberger","OG","Colgate","UMass","2021-11-30T22:51:00.000Z","0.83","3","Immediate"
"2022","Tashawn","Manning","DL","Auburn","Kentucky","2021-12-13T17:57:00.000Z","0.88","3","Immediate"
"2022","Brandy","Okeke","EDGE","Washington State","","2021-08-04T20:27:00.000Z","","","Immediate"
"2022","Shanon","Reid","LB","Illinois State","SMU","2021-12-22T21:23:00.000Z","0.84","3","Immediate"
"2022","Christopher","Jackson","WR","BYU","Hawai'i","2022-01-05T20:16:00.000Z","","3","Immediate"
"2022","Tylan","Hines","RB","Air Force","Hawai'i","2021-12-14T23:51:00.000Z","","3","Immediate"
"2022","Jordan","Lee","S","Nevada","Washington State","2022-01-01T14:26:00.000Z","0.88","3","Immediate"
"2022","Jack","Green","IOL","South Alabama","Central Arkansas","2021-12-03T14:43:00.000Z","0.75","2","Immediate"
"2022","Isaiah","Cromarty","CB","South Florida","","2022-01-25T15:06:00.000Z","","","Immediate"
"2022","Spencer","Rattler","QB","Oklahoma","South Carolina","2021-11-29T18:39:00.000Z","0.94","4","Immediate"
"2022","Chuck","Filiaga","IOL","Michigan","Minnesota","2022-01-07T15:18:00.000Z","0.88","3","Immediate"
"2022","Henry","Garrison","DL","East Carolina","","2022-01-03T20:57:00.000Z","","3","Immediate"
"2022","Tanner","Luther","K","Eastern Michigan","","2022-01-12T17:44:00.000Z","","2","Immediate"
"2022","Isaiah","Holiness","WR","San José State","UMass","2022-01-04T06:00:00.000Z","0.81","3","Immediate"
"2022","Rashard","Jackson","RB","Maryland","","2021-12-01T16:40:00.000Z","","","Immediate"
"2022","Herman","McCray","TE","Georgia State","Limestone College","2021-11-29T20:39:00.000Z","","2","Immediate"
"2022","Brandon","Joseph","S","Northwestern","Notre Dame","2021-12-30T22:29:00.000Z","0.94","4","Immediate"
"2022","Jojo","Forest","CB","Oregon State","Hawai'i","2021-09-29T19:05:00.000Z","","3","Immediate"
"2022","Logan","Kraut","S","Arizona","","2022-01-19T15:05:00.000Z","","3","Immediate"
"2022","Camron","Buckley","WR","Indiana","Jackson State","2021-11-29T20:37:00.000Z","0.82","3","Immediate"
"2022","Messiah","Swinson","TE","Missouri","Arizona State","2021-11-29T16:01:00.000Z","0.87","3","Immediate"
"2022","Latarie","Kinsler","EDGE","Syracuse","Florida International","2021-11-09T17:54:00.000Z","0.8","3","Immediate"
"2022","Austin","Stogner","TE","Oklahoma","South Carolina","2021-11-30T22:55:00.000Z","0.9","4","Immediate"
"2022","Dylan","McDuffie","RB","Buffalo","Georgia Tech","2022-03-31T15:30:00.000Z","0.89","3","Immediate"
"2022","Ian","Stewart","WR","Michigan State","Temple","2021-12-20T17:25:00.000Z","0.86","3","Immediate"
"2022","Jake","Mann","LS","Oklahoma","Appalachian State","2021-12-09T20:54:00.000Z","","","Immediate"
"2022","Jackson","Sirmon","LB","Washington","California","2021-12-30T00:00:00.000Z","0.91","4","Immediate"
"2022","Jack","Beresford","DL","Washington State","","2021-12-01T22:01:00.000Z","","","Immediate"
"2022","Cade","Parrish","OT","BYU","Utah State","2021-12-01T18:31:00.000Z","","3","Immediate"
"2022","Brady","Boyd","WR","Minnesota","Texas Tech","2021-12-09T20:21:00.000Z","0.85","3","Immediate"
"2022","Izaiah","Reed","DL","Murray State","New Mexico State","2021-12-14T18:27:00.000Z","0.87","3","Immediate"
"2022","Dwight","McGlothern","CB","LSU","Arkansas","2022-01-16T19:47:00.000Z","0.91","4","Immediate"
"2022","Ishmael","Burdine","S","Missouri","TCU","2021-11-29T21:37:00.000Z","0.81","3","Immediate"
"2022","Anthony","Britton","LB","The Citadel","Southeastern Louisiana","2021-11-29T19:52:00.000Z","","","Immediate"
"2022","Jackson","Schott","LB","Miami (OH)","","2021-11-01T22:25:00.000Z","0.76","2","Immediate"
"2022","Moses","Douglass","S","Kentucky","Alabama A&M","2021-12-11T20:53:00.000Z","","4","Immediate"
"2022","Beau","Corrales","WR","North Carolina","SMU","2021-12-02T14:01:00.000Z","0.88","3","Immediate"
"2022","Mateo","Sudipo","S","Coastal Carolina","","2021-12-13T20:57:00.000Z","","2","Immediate"
"2022","Zach","Wilson","WR","USC","","2021-11-29T21:36:00.000Z","0.78","2","Immediate"
"2022","Zack","Annexstad","QB","Minnesota","Illinois State","2021-11-29T19:20:00.000Z","0.81","3","Immediate"
"2022","Michael","Graham","S","Hawai'i","","2021-12-30T18:39:00.000Z","","","Immediate"
"2022","Trey","LaBounty","WDE","Stanford","","2021-11-30T20:53:00.000Z","0.78","2","Immediate"
"2022","Eric","Black","DL","Buffalo","","2021-11-29T20:33:00.000Z","0.84","3","Immediate"
"2022","Titus","Mokiao-Atimalala","WR","UCF","UCLA","2022-01-04T22:43:00.000Z","0.89","3","Immediate"
"2022","Dimitri","Stanley","WR","Colorado","Iowa State","2022-01-21T20:11:00.000Z","","3","Immediate"
"2022","Anthony","Romphf","CB","Purdue","Western Michigan","2022-02-03T01:51:00.000Z","","3","Immediate"
"2022","Grant","Hidalgo","TE","Illinois","Auburn","2022-05-01T19:49:00.000Z","","","Immediate"
"2022","Justin","Marshall","WR","Louisville","Buffalo","2021-12-07T23:22:00.000Z","0.86","3","Immediate"
"2022","Jordan","Huff","CB","Georgia Tech","","2021-08-05T15:05:00.000Z","0.8","3","Immediate"
"2022","Donte","Burton","CB","Wisconsin","","2021-10-28T16:22:00.000Z","","3","Immediate"
"2022","Trevon","Booker","CB","Miami (OH)","","2021-11-24T15:24:00.000Z","0.79","2","Immediate"
"2022","Pierce","Devaughn","EDGE","Connecticut","","2021-12-07T20:54:00.000Z","","2","Immediate"
"2022","Jordyn","Williams","WR","Indiana","Jackson State","2021-11-29T16:44:00.000Z","0.82","3","Immediate"
"2022","Trey","Morrison","CB","North Carolina","Oklahoma","2021-12-31T23:34:00.000Z","0.88","3","Immediate"
"2022","Tico","Brown","DL","Central Michigan","Missouri State","2021-12-01T21:54:00.000Z","0.82","3","Immediate"
"2022","Preston","Hutchinson","QB","Eastern Michigan","Chattanooga","2021-12-12T20:29:00.000Z","","2","Immediate"
"2022","Michael","Bowe","EDGE","New Mexico State","","2021-12-06T17:20:00.000Z","","3","Immediate"
"2022","Michael","Gravely Jr.","S","Michigan State","","2021-12-03T15:59:00.000Z","","3","Immediate"
"2022","Simon","Thompson","LB","Utah State","","2022-01-05T23:54:00.000Z","","3","Immediate"
"2022","Amir","Riep","S","Ohio State","","2021-11-28T15:46:00.000Z","","4","Immediate"
"2022","Brendon","Harris","S","Vanderbilt","Wake Forest","2021-11-30T15:21:00.000Z","0.82","3","Immediate"
"2022","Stetson","Moore","TE","Liberty","","2021-12-20T16:30:00.000Z","","3","Immediate"
"2022","Regen","Terry","EDGE","Arizona","Boston College","2022-01-06T16:57:00.000Z","0.83","3","Immediate"
