,Unnamed: 0,Season,PlayerId,Player,Position,Team,Conference,Usage Overall,Usage Pass,Usage Rush,Usage FirstDown,Usage SecondDown,Usage ThirdDown,Usage StandardDowns,Usage PassingDowns,ATT,AVG,CAR,COMPLETIONS,FGA,FGM,FUM,INT,In 20,LONG,LOST,NO,PCT,PD,PTS,QB HUR,REC,SACKS,SOLO,TB,TD,TFL,TOT,XPA,XPM,YDS,YPA,YPC,YPP,YPR,TeamId,Division,ExpectedWins,Total Games,Total Wins,Total Losses,Total Ties,ConferenceGames Games,ConferenceGames Wins,ConferenceGames Losses,ConferenceGames Ties,HomeGames Games,HomeGames Wins,HomeGames Losses,HomeGames Ties,AwayGames Games,AwayGames Wins,AwayGames Losses,AwayGames Ties,Team firstDowns,Team fourthDownConversions,Team fourthDowns,Team fumblesLost,Team fumblesRecovered,Team games,Team interceptionTDs,Team interceptionYards,Team interceptions,Team kickReturnTDs,Team kickReturnYards,Team kickReturns,Team netPassingYards,Team passAttempts,Team passCompletions,Team passesIntercepted,Team passingTDs,Team penalties,Team penaltyYards,Team possessionTime,Team puntReturnTDs,Team puntReturnYards,Team puntReturns,Team rushingAttempts,Team rushingTDs,Team rushingYards,Team sacks,Team tacklesForLoss,Team thirdDownConversions,Team thirdDowns,Team totalYards,Team turnovers,Stars,Transfer_Portal,Weight,Height,Jersey,Year,Home City,Home State,Home Country,Home Latitude,Home Longitude,Home County Fips,Recruit Ids
577,577,2023,4723820,Omar Cooper Jr.,WR,Indiana,Big Ten,0.0293,0.061,0.0,0.0178,0.02,0.06,0.014,0.06,,,,,,,,,,35.0,,,,,,,18.0,,,,2.0,,,,,267.0,,,,14.8,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No,,,,,,,,,,,
578,578,2023,4725996,Abdul Carter,LB,Penn State,Big Ten,,,,,,,,,,18.0,,,,,,1.0,,,,,,5.0,,5.0,,4.5,26.0,,0.0,5.5,49.0,,,18.0,,,,,,East,9.1,13,10,3,0,9,7,2,0,7,6,1,0,4,3,1,0,292,20,26,6,12,13,1,177,2,0,372,16,2795,412,246,12,30,65,563,25370,2,336,29,515,26,2407,50,112,75,185,5202,8,,No,,,,,,,,,,,
579,579,2023,4746099,Kenny Fletcher,DL,Rutgers,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,2.0,,1.0,1.0,,0.0,1.5,4.0,,,,,,,,,East,6.3,13,7,6,0,9,3,6,0,7,5,2,0,5,1,4,0,227,16,25,5,10,13,0,52,8,0,165,4,1788,294,142,9,10,66,587,24819,2,48,10,517,24,2194,22,53,62,169,3982,13,,No,,,,,,,,,,,
580,580,2023,4751681,Ernest Hausmann,LB,Michigan,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,16.0,,0.0,2.0,44.0,,,,,,,,,East,14.1,15,15,0,0,10,10,0,0,7,7,0,0,5,5,0,0,297,17,22,3,9,15,4,419,5,0,251,18,3205,361,260,18,24,45,412,29002,0,316,31,563,40,2536,38,84,74,173,5741,8,,No,,,,,,,,,,,
581,581,2023,4751685,Kaiden Turner,LB,Indiana,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,2.0,,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No,,,,,,,,,,,
582,582,2023,4781738,Coleman Bryson,DB,Minnesota,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,19.0,,0.0,0.0,25.0,,,,,,,,,West,6.3,13,6,7,0,9,3,6,0,7,4,3,0,5,1,4,0,237,14,17,6,7,13,0,114,11,0,362,25,1864,312,164,12,16,39,352,24863,0,111,9,505,13,2048,24,49,62,176,3912,17,,No,,,,,,,,,,,
583,583,2023,4782664,Malik Spencer,DB,Michigan State,Big Ten,,,,,,,,,,,,,,,,,,,,,,6.0,,1.0,,0.0,41.0,,0.0,2.0,72.0,,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No,,,,,,,,,,,
584,584,2023,4794102,Zeke Berry,DB,Michigan,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,3.0,,,,,,,,,East,14.1,15,15,0,0,10,10,0,0,7,7,0,0,5,5,0,0,297,17,22,3,9,15,4,419,5,0,251,18,3205,361,260,18,24,45,412,29002,0,316,31,563,40,2536,38,84,74,173,5741,8,,No,,,,,,,,,,,
585,585,2023,4794110,Ryan Turner,CB,Ohio State,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,2.0,,0.0,0.0,2.0,,,,,,,,,East,10.1,13,11,2,0,9,8,1,0,6,6,0,0,6,5,1,0,272,10,18,6,4,13,3,230,7,0,259,13,3498,400,255,7,26,74,579,22955,0,75,17,431,20,1805,28,70,72,168,5303,13,3.0,Yes,,,,,,,,,,,
586,586,2023,4795295,Katin Houser,QB,Michigan State,Big Ten,0.3175,0.5208,0.0994,0.2468,0.329,0.456,0.317,0.401,193.0,,48.0,113.0,,,2.0,5.0,,15.0,0.0,,0.585,,,,0.0,,,,8.0,,,,,1092.0,5.7,-0.1,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,3.0,Yes,,,,,,,,,,,
587,587,2023,4801307,Tayven Jackson,QB,Indiana,Big Ten,0.1849,0.3342,0.0477,0.1805,0.155,0.232,0.131,0.237,128.0,,28.0,78.0,,,1.0,5.0,,10.0,1.0,,0.609,,,,0.0,,,,3.0,,,,,893.0,7.1,-0.8,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No,,,,,,,,,,,
588,588,2023,4808746,Micah Pollard,LB,Michigan,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,2.0,,0.0,0.0,6.0,,,,,,,,,East,14.1,15,15,0,0,10,10,0,0,7,7,0,0,5,5,0,0,297,17,22,3,9,15,4,419,5,0,251,18,3205,361,260,18,24,45,412,29002,0,316,31,563,40,2536,38,84,74,173,5741,8,,No,,,,,,,,,,,
589,589,2023,4808750,Venson Sneed Jr.,DL,Indiana,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,3.0,,0.0,1.5,5.0,,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No,,,,,,,,,,,
590,590,2023,4808762,Aidan Gousby,DB,Minnesota,Big Ten,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,0.0,1.0,0.0,6.0,,0.0,0.0,9.0,,,,,,,,,West,6.3,13,6,7,0,9,3,6,0,7,4,3,0,5,1,4,0,237,14,17,6,7,13,0,114,11,0,362,25,1864,312,164,12,16,39,352,24863,0,111,9,505,13,2048,24,49,62,176,3912,17,,No,,,,,,,,,,,
591,591,2023,4809893,Elijah Mc-Cantos,DB,Illinois,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,3.0,,0.0,0.0,5.0,,,,,,,,,West,5.8,12,5,7,0,9,3,6,0,7,3,4,0,5,2,3,0,244,13,24,10,8,12,2,103,13,0,454,25,3191,414,261,7,23,79,749,20449,0,133,12,396,12,1501,23,57,59,161,4692,23,,No,,,,,,,,,,,
592,592,2023,4812340,James Monds III,DB,Indiana,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,4.0,,,,,,,,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No,,,,,,,,,,,
593,593,2023,4812367,Ade Willie,DB,Michigan State,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,2.0,,0.0,0.0,6.0,,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No,,,,,,,,,,,
594,594,2023,4814930,Hank Beatty,WR,Illinois,Big Ten,0.01,0.0162,0.0028,0.0113,0.011,0.006,0.005,0.013,,6.0,,,,,1.0,,,32.0,1.0,2.0,,0.0,,0.0,8.0,0.0,1.0,,0.0,0.0,1.0,,,71.0,,,,8.1,,West,5.8,12,5,7,0,9,3,6,0,7,3,4,0,5,2,3,0,244,13,24,10,8,12,2,103,13,0,454,25,3191,414,261,7,23,79,749,20449,0,133,12,396,12,1501,23,57,59,161,4692,23,,No,,,,,,,,,,,
595,595,2023,4816104,Michael Masunas,TE,Michigan State,Big Ten,0.0014,0.0026,0.0,0.0,0.0,0.006,0.0,0.004,,,,,,,,,,1.0,,,,,,,1.0,,,,0.0,,,,,1.0,,,,1.0,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No,,,,,,,,,,,
596,596,2023,4816307,Joseph Himon II,RB,Northwestern,Big Ten,0.0621,0.0396,0.0868,0.0907,0.057,0.021,0.062,0.024,,22.0,35.0,,,,,,,139.0,,1.0,,,,,18.0,,,,1.0,,,,,377.0,,3.9,,12.2,,West,4.9,13,8,5,0,9,5,4,0,6,5,1,0,5,2,3,0,218,3,14,1,11,13,0,101,8,0,584,28,2626,389,241,13,20,69,554,22322,0,70,11,458,13,1325,30,62,77,192,3951,9,,No,,,,,,,,,,,
597,597,2023,4819231,Kaleb Johnson,RB,Iowa,Big Ten,0.1467,0.0137,0.2566,0.2094,0.163,0.025,0.127,0.082,,38.5,117.0,,,,2.0,,,134.0,0.0,2.0,,,,,3.0,,,,3.0,,,,,565.0,,4.0,,8.3,,West,7.8,14,10,4,0,10,7,3,0,7,6,1,0,4,3,1,0,180,7,14,11,5,14,1,126,11,0,444,19,1661,348,170,10,9,51,433,23979,1,319,31,486,11,1635,32,75,60,204,3296,22,,No,,,,,,,,,,,
598,598,2023,4826637,Henry Boyer,TE,Illinois,Big Ten,0.0038,0.0069,0.0,0.0,0.011,0.0,0.005,0.009,,,,,,,,,,9.0,,,,,,,3.0,,,,0.0,,,,,20.0,,,,6.7,,West,5.8,12,5,7,0,9,3,6,0,7,3,4,0,5,2,3,0,244,13,24,10,8,12,2,103,13,0,454,25,3191,414,261,7,23,79,749,20449,0,133,12,396,12,1501,23,57,59,161,4692,23,,No,,,,,,,,,,,
599,599,2023,4827042,Austin Brown,S,Wisconsin,Big Ten,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0,,1.0,26.0,,0.0,1.0,36.0,,,,,,,,,West,6.4,13,7,6,0,9,5,4,0,7,4,3,0,5,3,2,0,260,5,20,12,4,13,1,171,5,0,531,25,2862,469,281,13,14,73,625,22837,0,194,22,454,22,2095,29,78,88,199,4957,17,,No,,,,,,,,,,,
600,600,2023,4827047,Aidan Laughery,RB,Illinois,Big Ten,0.0226,0.0046,0.0451,0.0394,0.015,0.0,0.023,0.0,,19.0,16.0,,,,,,,61.0,,7.0,,0.0,,0.0,2.0,0.0,1.0,,1.0,0.0,1.0,,,238.0,,5.1,,12.0,,West,5.8,12,5,7,0,9,3,6,0,7,3,4,0,5,2,3,0,244,13,24,10,8,12,2,103,13,0,454,25,3191,414,261,7,23,79,749,20449,0,133,12,396,12,1501,23,57,59,161,4692,23,,No,,,,,,,,,,,
601,601,2023,4831986,Deshaun Lee,DB,Iowa,Big Ten,,,,,,,,,,0.0,,,,,1.0,,,0.0,0.0,1.0,,3.0,,0.0,0.0,0.0,19.0,,0.0,0.0,32.0,,,0.0,,,,,,West,7.8,14,10,4,0,10,7,3,0,7,6,1,0,4,3,1,0,180,7,14,11,5,14,1,126,11,0,444,19,1661,348,170,10,9,51,433,23979,1,319,31,486,11,1635,32,75,60,204,3296,22,,No,,,,,,,,,,,
602,602,2023,4831987,Jaden Mangham,DB,Michigan State,Big Ten,,,,,,,,,,3.5,,,,,0.0,4.0,,,0.0,,,3.0,,0.0,1.0,0.0,29.0,,0.0,1.0,53.0,,,14.0,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No,,,,,,,,,,,
603,603,2023,4832033,Justin Evans-Jenkins,OL,Nebraska,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,,West,8.1,12,5,7,0,9,3,6,0,7,4,3,0,5,1,4,0,197,8,16,15,5,12,0,71,16,0,335,15,1631,261,136,9,10,60,508,22246,0,48,16,478,16,2122,32,76,59,154,3753,31,,No,,,,,,,,,,,
604,604,2023,4832035,Davison Igbinosun,CB,Ohio State,Big Ten,,,,,,,,,,,,,,,0.0,,,,0.0,,,5.0,,0.0,2.0,0.0,39.0,,0.0,0.5,59.0,,,,,,,,,East,10.1,13,11,2,0,9,8,1,0,6,6,0,0,6,5,1,0,272,10,18,6,4,13,3,230,7,0,259,13,3498,400,255,7,26,74,579,22955,0,75,17,431,20,1805,28,70,72,168,5303,13,,No,,,,,,,,,,,
605,605,2023,4832042,Kenny Soares Jr.,LB,Northwestern,Big Ten,,,,,,,,,,,,,,,0.0,,,,0.0,,,2.0,,2.0,1.0,2.0,16.0,,0.0,4.0,34.0,,,,,,,,,West,4.9,13,8,5,0,9,5,4,0,6,5,1,0,5,2,3,0,218,3,14,1,11,13,0,101,8,0,584,28,2626,389,241,13,20,69,554,22322,0,70,11,458,13,1325,30,62,77,192,3951,9,,No,,,,,,,,,,,
606,606,2023,4832823,Anthony Smith,DL,Minnesota,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,2.0,,1.0,7.0,,0.0,2.0,14.0,,,,,,,,,West,6.3,13,6,7,0,9,3,6,0,7,4,3,0,5,1,4,0,237,14,17,6,7,13,0,114,11,0,362,25,1864,312,164,12,16,39,352,24863,0,111,9,505,13,2048,24,49,62,176,3912,17,,No,,,,,,,,,,,
607,607,2023,4832831,Keon Wylie,LB,Penn State,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,3.0,13.0,,0.0,5.0,17.0,,,,,,,,,East,9.1,13,10,3,0,9,7,2,0,7,6,1,0,4,3,1,0,292,20,26,6,12,13,1,177,2,0,372,16,2795,412,246,12,30,65,563,25370,2,336,29,515,26,2407,50,112,75,185,5202,8,,No,,,,,,,,,,,
608,608,2023,4832851,Lavon Johnson,DL,Maryland,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4.0,,0.0,1.0,5.0,,,,,,,,,East,8.7,13,8,5,0,9,4,5,0,7,4,3,0,5,3,2,0,271,13,19,8,7,13,1,166,13,1,453,23,3626,477,307,17,27,71,735,21991,0,101,12,382,20,1409,34,65,74,176,5035,21,,No,,,,,,,,,,,
609,609,2023,4832955,Emmett Johnson,RB,Nebraska,Big Ten,0.1374,0.0414,0.2005,0.1503,0.156,0.074,0.231,0.062,,15.0,90.0,,,,1.0,,,57.0,1.0,1.0,,,,,7.0,,,,2.0,,,,,472.0,,4.6,,6.6,,West,8.1,12,5,7,0,9,3,6,0,7,4,3,0,5,1,4,0,197,8,16,15,5,12,0,71,16,0,335,15,1631,261,136,9,10,60,508,22246,0,48,16,478,16,2122,32,76,59,154,3753,31,,No,,,,,,,,,,,
610,610,2023,4833029,Max Klare,TE,Purdue,Big Ten,0.0261,0.0547,0.0,0.0302,0.018,0.034,0.009,0.034,,,,,,,,,,27.0,,,,,,,22.0,,,,0.0,,,,,196.0,,,,8.9,,West,5.2,12,4,8,0,9,3,6,0,7,3,4,0,5,1,4,0,245,11,28,8,8,12,0,79,10,1,509,22,2534,392,234,10,15,72,691,21909,0,159,20,462,20,2025,33,70,63,176,4559,18,,No,,,,,,,,,,,
611,611,2023,4833073,Zion Steptoe,WR,Purdue,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,9.0,,0.0,0.0,11.0,,,,,,,,,West,5.2,12,4,8,0,9,3,6,0,7,3,4,0,5,1,4,0,245,11,28,8,8,12,0,79,10,1,509,22,2534,392,234,10,15,72,691,21909,0,159,20,462,20,2025,33,70,63,176,4559,18,,No,,,,,,,,,,,
612,612,2023,4833355,Nic Scourton,LB,Purdue,Big Ten,,,,,,,,,,,,,,,,,,,,,,3.0,,3.0,,8.5,33.0,,0.0,14.5,49.0,,,,,,,,,West,5.2,12,4,8,0,9,3,6,0,7,3,4,0,5,1,4,0,245,11,28,8,8,12,0,79,10,1,509,22,2534,392,234,10,15,72,691,21909,0,159,20,462,20,2025,33,70,63,176,4559,18,,No,,,,,,,,,,,
613,613,2023,4833373,Devin Turner,DB,Northwestern,Big Ten,,,,,,,,,,0.0,,,,,,1.0,,,,,,4.0,,0.0,,0.0,37.0,,0.0,1.0,75.0,,,0.0,,,,,,West,4.9,13,8,5,0,9,5,4,0,6,5,1,0,5,2,3,0,218,3,14,1,11,13,0,101,8,0,584,28,2626,389,241,13,20,69,554,22322,0,70,11,458,13,1325,30,62,77,192,3951,9,,No,,,,,,,,,,,
614,614,2023,4833594,Robert Fitzgerald,DB,Northwestern,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,10.0,,0.0,0.0,13.0,,,,,,,,,West,4.9,13,8,5,0,9,5,4,0,6,5,1,0,5,2,3,0,218,3,14,1,11,13,0,101,8,0,584,28,2626,389,241,13,20,69,554,22322,0,70,11,458,13,1325,30,62,77,192,3951,9,,No,,,,,,,,,,,
615,615,2023,4836465,Brendan Flakes,DL,Northwestern,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,7.0,,0.0,1.0,15.0,,,,,,,,,West,4.9,13,8,5,0,9,5,4,0,6,5,1,0,5,2,3,0,218,3,14,1,11,13,0,101,8,0,584,28,2626,389,241,13,20,69,554,22322,0,70,11,458,13,1325,30,62,77,192,3951,9,,No,,,,,,,,,,,
616,616,2023,4837188,Jordan Phillips,DL,Maryland,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,2.0,,0.0,14.0,,0.0,1.5,28.0,,,,,,,,,East,8.7,13,8,5,0,9,4,5,0,7,4,3,0,5,3,2,0,271,13,19,8,7,13,1,166,13,1,453,23,3626,477,307,17,27,71,735,21991,0,101,12,382,20,1409,34,65,74,176,5035,21,,No,,,,,,,,,,,
617,617,2023,4837244,Gabe Jacas,LB,Illinois,Big Ten,,,,,,,,,,,,,,,,,,,,,,1.0,,5.0,,3.0,22.0,,0.0,4.0,31.0,,,,,,,,,West,5.8,12,5,7,0,9,3,6,0,7,3,4,0,5,2,3,0,244,13,24,10,8,12,2,103,13,0,454,25,3191,414,261,7,23,79,749,20449,0,133,12,396,12,1501,23,57,59,161,4692,23,,No,,,,,,,,,,,
618,618,2023,4837371,Maverick Baranowski,LB,Minnesota,Big Ten,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,22.0,,0.0,3.5,48.0,,,,,,,,,West,6.3,13,6,7,0,9,3,6,0,7,4,3,0,5,1,4,0,237,14,17,6,7,13,0,114,11,0,362,25,1864,312,164,12,16,39,352,24863,0,111,9,505,13,2048,24,49,62,176,3912,17,,No,,,,,,,,,,,
619,619,2023,4837378,Caleb Coley,DB,Michigan State,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,4.0,,0.0,1.0,4.0,,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No,,,,,,,,,,,
620,620,2023,4837460,Audavion Collins,CB,Penn State,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,0.0,3.0,,0.0,1.0,3.0,,,,,,,,,East,9.1,13,10,3,0,9,7,2,0,7,6,1,0,4,3,1,0,292,20,26,6,12,13,1,177,2,0,372,16,2795,412,246,12,30,65,563,25370,2,336,29,515,26,2407,50,112,75,185,5202,8,,No,,,,,,,,,,,
621,621,2023,4838544,Malcolm Jones,DB,Michigan State,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,3.0,,0.0,0.0,4.0,,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No,,,,,,,,,,,
622,622,2023,4838549,Kamryn Perry,WR,Indiana,Big Ten,0.0064,0.008,0.005,0.003,0.008,0.006,0.009,0.009,,,2.0,,,,,,,9.0,,,,,,,3.0,,,,0.0,,,,,16.0,,-3.0,,7.3,,East,4.2,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,236,9,26,8,2,12,1,98,10,1,657,31,2548,366,215,10,18,66,612,21187,0,31,13,434,13,1456,21,73,62,169,4004,18,,No,,,,,,,,,,,
623,623,2023,4839501,Zion Young,DL,Michigan State,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,7.0,,1.5,8.0,,0.0,4.5,26.0,,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No,,,,,,,,,,,
624,624,2023,4858848,Anto Saka,DL,Northwestern,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,5.5,7.0,,0.0,5.5,13.0,,,,,,,,,West,4.9,13,8,5,0,9,5,4,0,6,5,1,0,5,2,3,0,218,3,14,1,11,13,0,101,8,0,584,28,2626,389,241,13,20,69,554,22322,0,70,11,458,13,1325,30,62,77,192,3951,9,,No,,,,,,,,,,,
625,625,2023,4868356,Hero Kanu,DT,Ohio State,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,8.0,,0.0,1.0,10.0,,,,,,,,,East,10.1,13,11,2,0,9,8,1,0,6,6,0,0,6,5,1,0,272,10,18,6,4,13,3,230,7,0,259,13,3498,400,255,7,26,74,579,22955,0,75,17,431,20,1805,28,70,72,168,5303,13,,No,,,,,,,,,,,
626,626,2023,4868925,Braydon Brus,LB,Northwestern,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,3.0,,0.0,0.5,4.0,,,,,,,,,West,4.9,13,8,5,0,9,5,4,0,6,5,1,0,5,2,3,0,218,3,14,1,11,13,0,101,8,0,584,28,2626,389,241,13,20,69,554,22322,0,70,11,458,13,1325,30,62,77,192,3951,9,,No,,,,,,,,,,,
627,627,2023,4869121,Caleb Wheatland,LB,Maryland,Big Ten,,,,,,,,,,0.0,,,,,,,,0.0,,2.0,,1.0,,2.0,,3.5,23.0,,0.0,5.5,41.0,,,0.0,,,,,,East,8.7,13,8,5,0,9,4,5,0,7,4,3,0,5,3,2,0,271,13,19,8,7,13,1,166,13,1,453,23,3626,477,307,17,27,71,735,21991,0,101,12,382,20,1409,34,65,74,176,5035,21,,No,,,,,,,,,,,
628,628,2023,4869240,Aaron Alexander,LB,Michigan State,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,3.0,,0.0,0.5,9.0,,,,,,,,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,,No,,,,,,,,,,,
629,629,2023,4869252,Jaron Glover,WR,Michigan State,Big Ten,0.019,0.0365,0.0,0.0253,0.021,0.006,0.025,0.008,,,,,,,,,,33.0,,,,,,,14.0,,,,0.0,,,,,261.0,,,,18.6,,East,4.3,12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0,198,10,20,9,7,12,0,22,13,0,320,17,2366,381,222,9,14,81,708,20224,0,89,13,371,7,1064,30,67,49,161,3430,22,3.0,Yes,,,,,,,,,,,
630,630,2023,4869254,Tariq Watson,DB,Minnesota,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,7.0,,0.0,0.5,10.0,,,,,,,,,West,6.3,13,6,7,0,9,3,6,0,7,4,3,0,5,1,4,0,237,14,17,6,7,13,0,114,11,0,362,25,1864,312,164,12,16,39,352,24863,0,111,9,505,13,2048,24,49,62,176,3912,17,,No,,,,,,,,,,,
631,631,2023,4869341,Cade Yacamelli,RB,Wisconsin,Big Ten,0.043,0.0063,0.0847,0.0537,0.047,0.02,0.043,0.026,,,36.0,,,,1.0,,,32.0,1.0,,,0.0,,0.0,4.0,0.0,1.0,,0.0,0.0,1.0,,,192.0,,4.7,,5.8,,West,6.4,13,7,6,0,9,5,4,0,7,4,3,0,5,3,2,0,260,5,20,12,4,13,1,171,5,0,531,25,2862,469,281,13,14,73,625,22837,0,194,22,454,22,2095,29,78,88,199,4957,17,,No,,,,,,,,,,,
632,632,2023,4869520,Octavian Smith Jr.,WR,Maryland,Big Ten,0.0322,0.052,0.0057,0.0183,0.052,0.03,0.034,0.049,,18.3,2.0,,,,3.0,,,70.0,0.0,3.0,,0.0,,0.0,22.0,0.0,3.0,,1.0,0.0,3.0,,,263.0,,-0.5,,9.5,,East,8.7,13,8,5,0,9,4,5,0,7,4,3,0,5,3,2,0,271,13,19,8,7,13,1,166,13,1,453,23,3626,477,307,17,27,71,735,21991,0,101,12,382,20,1409,34,65,74,176,5035,21,,No,,,,,,,,,,,
633,633,2023,4869593,Perry Fisher,DB,Maryland,Big Ten,,,,,,,,,,,,,,,0.0,,,,0.0,,,2.0,,1.0,1.0,1.0,10.0,,0.0,1.0,10.0,,,,,,,,,East,8.7,13,8,5,0,9,4,5,0,7,4,3,0,5,3,2,0,271,13,19,8,7,13,1,166,13,1,453,23,3626,477,307,17,27,71,735,21991,0,101,12,382,20,1409,34,65,74,176,5035,21,,No,,,,,,,,,,,
634,634,2023,4869698,Koen Entringer,DB,Iowa,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,8.0,,0.0,0.0,8.0,,,,,,,,,West,7.8,14,10,4,0,10,7,3,0,7,6,1,0,4,3,1,0,180,7,14,11,5,14,1,126,11,0,444,19,1661,348,170,10,9,51,433,23979,1,319,31,486,11,1635,32,75,60,204,3296,22,,No,,,,,,,,,,,
