,Unnamed: 0,Season,PlayerId,Player,Position,Team,Conference,Usage Overall,Usage Pass,Usage Rush,Usage FirstDown,Usage SecondDown,Usage ThirdDown,Usage StandardDowns,Usage PassingDowns,ATT,AVG,CAR,COMPLETIONS,FGA,FGM,FUM,INT,In 20,LONG,LOST,NO,PCT,PD,PTS,QB HUR,REC,SACKS,SOLO,TB,TD,TFL,TOT,XPA,XPM,YDS,YPA,YPC,YPP,YPR,TeamId,Division,ExpectedWins,Total Games,Total Wins,Total Losses,Total Ties,ConferenceGames Games,ConferenceGames Wins,ConferenceGames Losses,ConferenceGames Ties,HomeGames Games,HomeGames Wins,HomeGames Losses,HomeGames Ties,AwayGames Games,AwayGames Wins,AwayGames Losses,AwayGames Ties,Team firstDowns,Team fourthDownConversions,Team fourthDowns,Team fumblesLost,Team fumblesRecovered,Team games,Team interceptionTDs,Team interceptionYards,Team interceptions,Team kickReturnTDs,Team kickReturnYards,Team kickReturns,Team netPassingYards,Team passAttempts,Team passCompletions,Team passesIntercepted,Team passingTDs,Team penalties,Team penaltyYards,Team possessionTime,Team puntReturnTDs,Team puntReturnYards,Team puntReturns,Team rushingAttempts,Team rushingTDs,Team rushingYards,Team sacks,Team tacklesForLoss,Team thirdDownConversions,Team thirdDowns,Team totalYards,Team turnovers,Stars,Transfer_Portal,Weight,Height,Jersey,Year,Home City,Home State,Home Country,Home Latitude,Home Longitude,Home County Fips,Recruit Ids
117,117,2023,5100438,Kurt Chesney,LS,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,2.0,,,,,,,,2005,Mountain,10.7,13,9,4,0,8,5,3,0,5,4,1,0,5,3,2,0,255,17,25,11,4,13,2,162,6,0,76,4,1105,105,55,10,7,39,322,26088,0,23,8,711,36,3648,30,68,78,168,4753,17,,No,,,,,,,,,,,
118,118,2023,5100446,Reagan Tubbs,PK,Air Force,MW,,,,,,,,,,,,,1.0,1.0,,,,30.0,,,1.0,,11.0,,,,,,,,,8.0,8.0,,,,,,2005,Mountain,10.7,13,9,4,0,8,5,3,0,5,4,1,0,5,3,2,0,255,17,25,11,4,13,2,162,6,0,76,4,1105,105,55,10,7,39,322,26088,0,23,8,711,36,3648,30,68,78,168,4753,17,,No,,,,,,,,,,,
119,119,2023,5100447,Luke Freer,P,Air Force,MW,,,,,,,,,,,,,,,,,3.0,53.0,,13.0,,,,,,,,0.0,,,,,,551.0,,,42.4,,2005,Mountain,10.7,13,9,4,0,8,5,3,0,5,4,1,0,5,3,2,0,255,17,25,11,4,13,2,162,6,0,76,4,1105,105,55,10,7,39,322,26088,0,23,8,711,36,3648,30,68,78,168,4753,17,,No,,,,,,,,,,,
120,120,2023,5121933,Aidan Swartz,DT,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,0.0,4.0,,0.0,0.0,4.0,,,,,,,,2005,Mountain,10.7,13,9,4,0,8,5,3,0,5,4,1,0,5,3,2,0,255,17,25,11,4,13,2,162,6,0,76,4,1105,105,55,10,7,39,322,26088,0,23,8,711,36,3648,30,68,78,168,4753,17,,No,,,,,,,,,,,
121,121,2023,5151907,Levi Brown,CB,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,5.0,,0.0,0.0,9.0,,,,,,,,2005,Mountain,10.7,13,9,4,0,8,5,3,0,5,4,1,0,5,3,2,0,255,17,25,11,4,13,2,162,6,0,76,4,1105,105,55,10,7,39,322,26088,0,23,8,711,36,3648,30,68,78,168,4753,17,,No,,,,,,,,,,,
122,122,2023,5151910,Terrance Cullivan,CB,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,2005,Mountain,10.7,13,9,4,0,8,5,3,0,5,4,1,0,5,3,2,0,255,17,25,11,4,13,2,162,6,0,76,4,1105,105,55,10,7,39,322,26088,0,23,8,711,36,3648,30,68,78,168,4753,17,,No,,,,,,,,,,,
123,123,2023,5151917,Jackson Adams,LB,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,2.0,,0.0,1.0,2.0,,,,,,,,2005,Mountain,10.7,13,9,4,0,8,5,3,0,5,4,1,0,5,3,2,0,255,17,25,11,4,13,2,162,6,0,76,4,1105,105,55,10,7,39,322,26088,0,23,8,711,36,3648,30,68,78,168,4753,17,,No,,,,,,,,,,,
124,124,2023,5151918,Zach Juckel,LB,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,6.0,,0.0,0.0,11.0,,,,,,,,2005,Mountain,10.7,13,9,4,0,8,5,3,0,5,4,1,0,5,3,2,0,255,17,25,11,4,13,2,162,6,0,76,4,1105,105,55,10,7,39,322,26088,0,23,8,711,36,3648,30,68,78,168,4753,17,,No,,,,,,,,,,,
125,125,2023,5151921,Jack Curtis,LB,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,2.0,,0.0,1.0,3.0,,,,,,,,2005,Mountain,10.7,13,9,4,0,8,5,3,0,5,4,1,0,5,3,2,0,255,17,25,11,4,13,2,162,6,0,76,4,1105,105,55,10,7,39,322,26088,0,23,8,711,36,3648,30,68,78,168,4753,17,,No,,,,,,,,,,,
126,126,2023,5151925,Are'an Burr,LB,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,2005,Mountain,10.7,13,9,4,0,8,5,3,0,5,4,1,0,5,3,2,0,255,17,25,11,4,13,2,162,6,0,76,4,1105,105,55,10,7,39,322,26088,0,23,8,711,36,3648,30,68,78,168,4753,17,,No,,,,,,,,,,,
127,127,2023,5151946,Daniel Grobe,DE,Air Force,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.5,3.0,,0.0,0.5,4.0,,,,,,,,2005,Mountain,10.7,13,9,4,0,8,5,3,0,5,4,1,0,5,3,2,0,255,17,25,11,4,13,2,162,6,0,76,4,1105,105,55,10,7,39,322,26088,0,23,8,711,36,3648,30,68,78,168,4753,17,,No,,,,,,,,,,,
128,128,2023,4569896,Alex Brown,WR,Wyoming,MW,0.0132,0.0311,0.0,0.0174,0.004,0.02,0.015,0.004,,,,,,,,,,28.0,,,,,,,8.0,,,,0.0,,,,,106.0,,,,13.3,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
129,129,2023,4361607,Andrew Peasley,QB,Wyoming,MW,0.4171,0.7578,0.1686,0.4058,0.333,0.607,0.381,0.465,266.0,,110.0,166.0,,,4.0,5.0,,43.0,1.0,,0.624,,,,0.0,,,,27.0,,,,,2410.0,7.5,3.8,,,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
130,130,2023,4571801,Ayir Asante,WR,Wyoming,MW,0.0342,0.0714,0.0069,0.029,0.027,0.06,0.046,0.031,,20.8,4.0,,,,,,,107.0,,8.0,,,,,21.0,,,,7.0,,,,,549.0,,2.8,,17.7,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
131,131,2023,4608603,Caleb Driskill,FB,Wyoming,MW,0.0026,0.0062,0.0,0.0058,0.0,0.0,0.005,0.0,,,,,,,0.0,,,11.0,0.0,,,0.0,,0.0,3.0,0.0,1.0,,1.0,0.0,2.0,,,15.0,,,,7.5,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
132,132,2023,4826528,Caleb Merritt,WR,Wyoming,MW,0.0026,0.0031,0.0023,0.0029,0.0,0.0,0.005,0.0,,,1.0,,,,,,,7.0,,,,,,,1.0,,,,0.0,,,,,6.0,,-1.0,,7.0,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
133,133,2023,4686454,Colin O'Brien,TE,Wyoming,MW,0.0026,0.0062,0.0,0.0,0.0,0.013,0.0,0.009,,,,,,,,,,14.0,,,,,,,2.0,,,,0.0,,,,,20.0,,,,10.0,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
134,134,2023,4682775,D.Q. James,RB,Wyoming,MW,0.0461,0.0062,0.0762,0.0609,0.043,0.02,0.041,0.031,,,35.0,,,,1.0,,,24.0,1.0,,,,,,2.0,,,,0.0,,,,,120.0,,3.0,,7.0,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
135,135,2023,4567532,Devin Boddie Jr.,WR,Wyoming,MW,0.0145,0.0217,0.0092,0.0145,0.008,0.027,0.015,0.013,,-1.0,4.0,,,,,,,44.0,,1.0,,,,,6.0,,,,0.0,,,,,73.0,,6.5,,8.0,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
136,136,2023,5082633,Evan Svoboda,QB,Wyoming,MW,0.0829,0.1211,0.0554,0.0551,0.082,0.133,0.096,0.111,38.0,,25.0,23.0,,,1.0,1.0,,18.0,0.0,,0.605,,,,0.0,,,,2.0,,,,,280.0,5.3,3.2,,,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
137,137,2023,4361697,Gunner Gentry,WR,Wyoming,MW,0.0039,0.0093,0.0,0.0058,0.004,0.0,0.005,0.0,,,,,,,,,,17.0,,,,0.0,,0.0,3.0,0.0,1.0,,1.0,0.0,1.0,,,31.0,,,,10.3,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
138,138,2023,4576294,Harrison Waylee,RB,Wyoming,MW,0.2263,0.0342,0.3718,0.2638,0.282,0.053,0.208,0.186,,,164.0,,,,1.0,,,87.0,0.0,,,,,,12.0,,,,5.0,,,,,1013.0,,5.8,,5.5,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
139,139,2023,5152200,Jamari Ferrell,RB,Wyoming,MW,0.0579,0.0093,0.0947,0.0667,0.071,0.02,0.076,0.031,,,50.0,,,,1.0,,,23.0,1.0,,,,,,2.0,,,,1.0,,,,,191.0,,3.7,,3.5,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
140,140,2023,4426939,Jayden Clemons,QB,Wyoming,MW,0.0013,0.0,0.0023,0.0029,0.0,0.0,0.0,0.0,,,1.0,,,,,,,0.0,,,,,,,,,,,0.0,,,,,-2.0,,-2.0,,,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
141,141,2023,4705934,Jaylen Sargent,WR,Wyoming,MW,0.0013,0.0031,0.0,0.0,0.0,0.007,0.0,0.004,,,,,,,,,,15.0,,,,,,,1.0,,,,0.0,,,,,15.0,,,,15.0,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
142,142,2023,4427501,Jeremy Hollingsworth,RB,Wyoming,MW,0.0079,0.0,0.0139,0.0087,0.012,0.0,0.005,0.009,,,6.0,,,,,,,10.0,,,,,,,,,,,0.0,,,,,31.0,,5.2,,,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
143,143,2023,4708490,Johnmichael Gyllenborg,TE,Wyoming,MW,0.0289,0.0683,0.0,0.0232,0.024,0.047,0.025,0.04,,,,,,,,,,89.0,,,,,,,23.0,,,,3.0,,,,,360.0,,,,15.7,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
144,144,2023,4569909,Ryan Marquez,WR,Wyoming,MW,0.0132,0.0311,0.0,0.0116,0.008,0.027,0.015,0.013,,,,,,,,,,44.0,,,,0.0,,0.0,12.0,0.0,2.0,,1.0,0.0,2.0,,,164.0,,,,13.7,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
145,145,2023,4700138,Sam Scott,RB,Wyoming,MW,0.0592,0.0311,0.0808,0.058,0.067,0.047,0.056,0.062,,,51.0,,,,1.0,,,37.0,1.0,,,0.0,,0.0,11.0,0.0,1.0,,2.0,0.0,2.0,,,318.0,,4.7,,7.0,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
146,146,2023,4430684,Treyton Welch,TE,Wyoming,MW,0.0355,0.0839,0.0,0.0377,0.043,0.02,0.03,0.035,,,,,,,1.0,,,32.0,1.0,,,,,,31.0,,,,2.0,,,,,308.0,,,,9.9,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
147,147,2023,4699805,Will Pelissier,WR,Wyoming,MW,0.0171,0.0311,0.0069,0.0116,0.012,0.04,0.015,0.027,,,3.0,,,,,,,38.0,,,,,,,7.0,,,,1.0,,,,,85.0,,2.0,,11.3,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
148,148,2023,4569912,Wyatt Wieland,WR,Wyoming,MW,0.0658,0.1335,0.0162,0.0725,0.059,0.067,0.036,0.08,,9.2,7.0,,,,,,,78.0,,10.0,,0.0,,0.0,44.0,0.0,2.0,,6.0,0.0,2.0,,,594.0,,3.1,,10.9,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
149,149,2023,4361698,Cole Godbout,NT,Wyoming,MW,,,,,,,,,,23.0,,,,,,1.0,,,,,,0.0,,2.0,,0.5,9.0,,0.0,1.5,37.0,,,23.0,,,,,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
150,150,2023,4362682,Clayton Stewart,P,Wyoming,MW,,,,,,,,,,,,,,,,,17.0,72.0,,61.0,,,,,,,,6.0,,,,,,2567.0,,,42.1,,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
151,151,2023,4372420,Jakorey Hawkins,CB,Wyoming,MW,,,,,,,,,,26.0,,,,,,1.0,,,,,,8.0,,0.0,,0.0,29.0,,0.0,0.5,39.0,,,26.0,,,,,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
152,152,2023,4427265,Easton Gibbs,LB,Wyoming,MW,,,,,,,,,,2.0,,,,,0.0,1.0,,,0.0,,,5.0,,3.0,1.0,2.0,42.0,,0.0,4.0,101.0,,,2.0,,,,,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
153,153,2023,4430546,Shae Suiaunoa,LB,Wyoming,MW,,,,,,,,,,8.0,,,,,,1.0,,,,,,2.0,,2.0,,1.5,58.0,,0.0,4.5,89.0,,,8.0,,,,,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
154,154,2023,4432409,Gavin Meyer,NT,Wyoming,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,2.0,,0.0,12.0,,0.0,2.5,23.0,,,,,,,,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
155,155,2023,4569903,DeVonne Harris,DE,Wyoming,MW,,,,,,,,,,,,,,,0.0,,,,0.0,,,4.0,,8.0,1.0,4.0,17.0,,0.0,4.0,31.0,,,,,,,,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
156,156,2023,4574690,Cole DeMarzo,LB,Wyoming,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,7.0,,0.0,1.0,12.0,,,,,,,,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
157,157,2023,4575777,Jordan Bertagnole,DT,Wyoming,MW,,,,,,,,,,,,,,,,,,,,,,2.0,,5.0,,1.0,22.0,,0.0,4.0,50.0,,,,,,,,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
158,158,2023,4608604,Wyett Ekeler,S,Wyoming,MW,,,,,,,,,,24.0,,,1.0,1.0,0.0,2.0,,0.0,0.0,,1.0,6.0,3.0,0.0,1.0,2.0,43.0,,2.0,3.5,70.0,0.0,0.0,48.0,,,,,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
159,159,2023,4608605,Nick Miles,TE,Wyoming,MW,,,,,,,,,,,,,,,,,,22.0,,,,,,,1.0,,,,0.0,,,,,22.0,,,,22.0,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
160,160,2023,4608608,Caleb Robinson,DT,Wyoming,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,5.0,,0.0,1.0,8.0,,,,,,,,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
161,161,2023,4608609,Braden Siders,DE,Wyoming,MW,,,,,,,,,,,,,,,,,,,,,,2.0,,3.0,,3.5,15.0,,0.0,4.5,24.0,,,,,,,,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
162,162,2023,4608611,Isaac White,S,Wyoming,MW,,,,,,,,,,0.0,,,,,,1.0,,,,,,6.0,,0.0,,1.0,28.0,,0.0,1.5,54.0,,,0.0,,,,,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
163,163,2023,4612998,Connor Shay,LB,Wyoming,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,7.0,,0.0,0.0,13.0,,,,,,,,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
164,164,2023,4613009,Buck Coors,DB,Wyoming,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,0.0,11.0,,0.0,2.0,11.0,,,,,,,,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
165,165,2023,4683241,Micah Young,LB,Wyoming,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,6.0,,,,,,,,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
166,166,2023,4686460,Read Sunn,LB,Wyoming,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
167,167,2023,4687316,Jovan Marsh,DB,Wyoming,MW,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,,,,,,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
168,168,2023,4698180,Andrew Johnson,S,Wyoming,MW,,,,,,,,,,,,,,,0.0,,,,0.0,,,1.0,,0.0,1.0,0.0,3.0,,0.0,1.0,5.0,,,,,,,,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
169,169,2023,4699802,Sabastian Harsh,DE,Wyoming,MW,,,,,,,,,,,,,,,0.0,,,,0.0,,,1.0,,1.0,1.0,3.0,27.0,,0.0,9.0,47.0,,,,,,,,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
170,170,2023,4699803,John Hoyland,PK,Wyoming,MW,,,,,,,,,,,,,20.0,13.0,,,,56.0,,,0.65,,77.0,,,,,,,,,39.0,38.0,,,,,,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
171,171,2023,4705596,Kolbey Taylor,CB,Wyoming,MW,,,,,,,,,,,,,,,0.0,,,,0.0,,,5.0,,0.0,1.0,0.0,21.0,,0.0,0.0,27.0,,,,,,,,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,3.0,Yes,,,,,,,,,,,
172,172,2023,4709972,Tyce Westland,DE,Wyoming,MW,,,,,,,,,,,,,,,0.0,,,,0.0,,,1.0,,1.0,1.0,0.5,9.0,,0.0,4.5,18.0,,,,,,,,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
173,173,2023,4709998,Wrook Brown,DB,Wyoming,MW,,,,,,,,,,4.3,,,,,0.0,3.0,,,0.0,,,3.0,,0.0,1.0,0.0,27.0,,0.0,1.0,39.0,,,13.0,,,,,2751,Mountain,7.3,13,9,4,0,8,5,3,0,7,7,0,0,5,1,4,0,242,6,9,5,11,13,1,120,6,0,258,18,2191,304,189,11,20,51,434,23597,0,33,9,468,19,2060,20,51,56,152,4251,11,,No,,,,,,,,,,,
